ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,label,scenario,ML_label
1533112804.734255,192.168.100.113,46608,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112807.420974,192.168.100.113,37428,128.185.250.50,50,tcp,-,3.153205,0.0,0.0,3,0,S0,,Scan2,1
1533112814.654102,192.168.100.113,37428,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112764.474195,192.168.100.113,123,147.251.48.140,123,udp,-,0.00523,48.0,48.0,1,1,SF,,Scan2,1
1533112823.294179,192.168.100.113,37428,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112839.934192,192.168.100.113,37428,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112796.474204,192.168.100.113,123,147.231.100.5,123,udp,-,0.001739,48.0,48.0,1,1,SF,,Scan2,1
1533112852.451818,192.168.100.113,46612,178.128.185.250,50,tcp,-,3.082242,0.0,0.0,3,0,S0,,Scan2,1
1533112859.613979,192.168.100.113,46612,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112868.094152,192.168.100.113,46612,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112884.734168,192.168.100.113,46612,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112887.482369,192.168.100.113,37432,128.185.250.50,50,tcp,-,3.091725,0.0,0.0,3,0,S0,,Scan2,1
1533112894.65402,192.168.100.113,37432,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112903.294113,192.168.100.113,37432,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112853.474218,192.168.100.113,123,81.2.254.224,123,udp,-,0.005995,48.0,48.0,1,1,SF,,Scan2,1
1533112862.474109,192.168.100.113,123,147.231.100.5,123,udp,-,0.00173,48.0,48.0,1,1,SF,,Scan2,1
1533112919.934144,192.168.100.113,37432,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112932.51347,192.168.100.113,46616,178.128.185.250,50,tcp,-,3.100728,0.0,0.0,3,0,S0,,Scan2,1
1533112939.694126,192.168.100.113,46616,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112948.094096,192.168.100.113,46616,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112964.734119,192.168.100.113,46616,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112967.54377,192.168.100.113,37436,128.185.250.50,50,tcp,-,3.110477,0.0,0.0,3,0,S0,,Scan2,1
1533112974.734174,192.168.100.113,37436,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112923.474111,192.168.100.113,123,37.157.198.150,123,udp,-,0.004999,48.0,48.0,1,1,SF,,Scan2,1
1533112924.474294,192.168.100.113,123,31.31.74.35,123,udp,-,0.005243,48.0,48.0,1,1,SF,,Scan2,1
1533112983.294055,192.168.100.113,37436,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533112928.474268,192.168.100.113,123,147.231.100.5,123,udp,-,0.001495,48.0,48.0,1,1,SF,,Scan2,1
1533112999.934078,192.168.100.113,37436,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113012.574881,192.168.100.113,46620,178.128.185.250,50,tcp,-,3.119222,0.0,0.0,3,0,S0,,Scan2,1
1533113019.774031,192.168.100.113,46620,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113028.094046,192.168.100.113,46620,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113044.734068,192.168.100.113,46620,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113047.605438,192.168.100.113,37440,128.185.250.50,50,tcp,-,3.128713,0.0,0.0,3,0,S0,,Scan2,1
1533112993.474259,192.168.100.113,123,147.231.100.5,123,udp,-,0.001494,48.0,48.0,1,1,SF,,Scan2,1
1533113054.814079,192.168.100.113,37440,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113063.294002,192.168.100.113,37440,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113079.934275,192.168.100.113,37440,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113092.6363,192.168.100.113,46624,178.128.185.250,50,tcp,-,3.137955,0.0,0.0,3,0,S0,,Scan2,1
1533113099.854181,192.168.100.113,46624,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113108.09424,192.168.100.113,46624,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113057.474067,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48.0,48.0,1,1,SF,,Scan2,1
1533113124.734268,192.168.100.113,46624,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113127.666602,192.168.100.113,37444,128.185.250.50,50,tcp,-,3.147451,0.0,0.0,3,0,S0,,Scan2,1
1533113134.89398,192.168.100.113,37444,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113143.294197,192.168.100.113,37444,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113159.934221,192.168.100.113,37444,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113109.474207,192.168.100.113,123,81.2.254.224,123,udp,-,0.005744,48.0,48.0,1,1,SF,,Scan2,1
1533113172.69771,192.168.100.113,46628,178.128.185.250,50,tcp,-,3.15645,0.0,0.0,3,0,S0,,Scan2,1
1533113124.474166,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48.0,48.0,1,1,SF,,Scan2,1
1533113179.934083,192.168.100.113,46628,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113188.094186,192.168.100.113,46628,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113204.734213,192.168.100.113,46628,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113207.72801,192.168.100.113,37448,128.185.250.50,50,tcp,-,3.086242,0.0,0.0,3,0,S0,,Scan2,1
1533113214.894179,192.168.100.113,37448,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113223.294157,192.168.100.113,37448,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113180.474282,192.168.100.113,123,31.31.74.35,123,udp,-,0.004741,48.0,48.0,1,1,SF,,Scan2,1
1533113239.934178,192.168.100.113,37448,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113189.474153,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48.0,48.0,1,1,SF,,Scan2,1
1533113190.474334,192.168.100.113,123,37.157.198.150,123,udp,-,0.005993,48.0,48.0,1,1,SF,,Scan2,1
1533113252.759126,192.168.100.113,46632,178.128.185.250,50,tcp,-,3.094995,0.0,0.0,3,0,S0,,Scan2,1
1533113259.934048,192.168.100.113,46632,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113268.094133,192.168.100.113,46632,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113284.734174,192.168.100.113,46632,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113287.789428,192.168.100.113,37452,128.185.250.50,50,tcp,-,3.104733,0.0,0.0,3,0,S0,,Scan2,1
1533113294.974093,192.168.100.113,37452,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113303.294089,192.168.100.113,37452,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113256.474264,192.168.100.113,123,147.231.100.5,123,udp,-,0.001735,48.0,48.0,1,1,SF,,Scan2,1
1533113261.474174,192.168.100.113,123,80.79.25.111,123,udp,-,0.002728,48.0,48.0,1,1,SF,,Scan2,1
1533113319.934129,192.168.100.113,37452,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113332.820541,192.168.100.113,46636,178.128.185.250,50,tcp,-,3.113725,0.0,0.0,3,0,S0,,Scan2,1
1533113340.014195,192.168.100.113,46636,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113286.474186,192.168.100.113,123,147.251.48.140,123,udp,-,0.005228,48.0,48.0,1,1,SF,,Scan2,1
1533113348.094336,192.168.100.113,46636,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113364.734116,192.168.100.113,46636,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113367.850835,192.168.100.113,37456,128.185.250.50,50,tcp,-,3.123471,0.0,0.0,3,0,S0,,Scan2,1
1533113375.054232,192.168.100.113,37456,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113321.474253,192.168.100.113,123,147.231.100.5,123,udp,-,0.001732,48.0,48.0,1,1,SF,,Scan2,1
1533113325.474218,192.168.100.113,123,37.157.198.150,123,udp,-,0.005004,48.0,48.0,1,1,SF,,Scan2,1
1533113383.294029,192.168.100.113,37456,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113399.934317,192.168.100.113,37456,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113412.881931,192.168.100.113,46640,178.128.185.250,50,tcp,-,3.132221,0.0,0.0,3,0,S0,,Scan2,1
1533113420.094074,192.168.100.113,46640,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113365.47419,192.168.100.113,123,81.2.254.224,123,udp,-,0.005734,48.0,48.0,1,1,SF,,Scan2,1
1533113428.734148,192.168.100.113,46640,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113385.474304,192.168.100.113,123,147.231.100.5,123,udp,-,0.001482,48.0,48.0,1,1,SF,,Scan2,1
1533113445.37417,192.168.100.113,46640,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113447.912476,192.168.100.113,37460,128.185.250.50,50,tcp,-,3.141715,0.0,0.0,3,0,S0,,Scan2,1
1533113455.134117,192.168.100.113,37460,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113463.294219,192.168.100.113,37460,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113479.934238,192.168.100.113,37460,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113492.943328,192.168.100.113,46644,178.128.185.250,50,tcp,-,3.150959,0.0,0.0,3,0,S0,,Scan2,1
1533113500.174213,192.168.100.113,46644,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113449.474337,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48.0,48.0,1,1,SF,,Scan2,1
1533113450.474266,192.168.100.113,123,31.31.74.35,123,udp,-,0.004746,48.0,48.0,1,1,SF,,Scan2,1
1533113508.734085,192.168.100.113,46644,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113458.474211,192.168.100.113,123,37.157.198.150,123,udp,-,0.005245,48.0,48.0,1,1,SF,,Scan2,1
1533113525.37411,192.168.100.113,46644,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113527.973879,192.168.100.113,37464,128.185.250.50,50,tcp,-,3.080245,0.0,0.0,3,0,S0,,Scan2,1
1533113535.134306,192.168.100.113,37464,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113543.294157,192.168.100.113,37464,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113499.474358,192.168.100.113,123,81.2.254.224,123,udp,-,0.005497,48.0,48.0,1,1,SF,,Scan2,1
1533113559.934173,192.168.100.113,37464,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113516.474177,192.168.100.113,123,147.231.100.5,123,udp,-,0.001996,48.0,48.0,1,1,SF,,Scan2,1
1533113573.004738,192.168.100.113,46648,178.128.185.250,50,tcp,-,3.089485,0.0,0.0,3,0,S0,,Scan2,1
1533113580.174155,192.168.100.113,46648,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113525.474302,192.168.100.113,123,80.79.25.111,123,udp,-,0.002247,48.0,48.0,1,1,SF,,Scan2,1
1533113588.73402,192.168.100.113,46648,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113547.474271,192.168.100.113,123,147.251.48.140,123,udp,-,0.005496,48.0,48.0,1,1,SF,,Scan2,1
1533113605.374049,192.168.100.113,46648,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113608.035283,192.168.100.113,37468,128.185.250.50,50,tcp,-,3.098733,0.0,0.0,3,0,S0,,Scan2,1
1533113615.214193,192.168.100.113,37468,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113623.29409,192.168.100.113,37468,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113581.474157,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48.0,48.0,1,1,SF,,Scan2,1
1533113583.474272,192.168.100.113,123,31.31.74.35,123,udp,-,,,,1,0,S0,,Scan2,1
1533113639.934109,192.168.100.113,37468,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113590.474285,192.168.100.113,123,37.157.198.150,123,udp,-,0.005241,48.0,48.0,1,1,SF,,Scan2,1
1533113653.066136,192.168.100.113,46652,178.128.185.250,50,tcp,-,3.107977,0.0,0.0,3,0,S0,,Scan2,1
1533113660.25404,192.168.100.113,46652,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113668.734206,192.168.100.113,46652,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113685.374232,192.168.100.113,46652,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113688.09668,192.168.100.113,37472,128.185.250.50,50,tcp,-,3.117475,0.0,0.0,3,0,S0,,Scan2,1
1533113634.474225,192.168.100.113,123,81.2.254.224,123,udp,-,0.005741,48.0,48.0,1,1,SF,,Scan2,1
1533113695.29433,192.168.100.113,37472,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113645.474206,192.168.100.113,123,147.231.100.5,123,udp,-,0.001746,48.0,48.0,1,1,SF,,Scan2,1
1533113703.934162,192.168.100.113,37472,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113720.574198,192.168.100.113,37472,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113733.127542,192.168.100.113,46656,178.128.185.250,50,tcp,-,3.126709,0.0,0.0,3,0,S0,,Scan2,1
1533113740.334196,192.168.100.113,46656,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113748.73416,192.168.100.113,46656,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113765.374182,192.168.100.113,46656,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113711.474381,192.168.100.113,123,147.231.100.5,123,udp,-,0.001481,48.0,48.0,1,1,SF,,Scan2,1
1533113768.158079,192.168.100.113,37476,128.185.250.50,50,tcp,-,3.135971,0.0,0.0,3,0,S0,,Scan2,1
1533113715.474352,192.168.100.113,123,31.31.74.35,123,udp,-,0.00473,48.0,48.0,1,1,SF,,Scan2,1
1533113775.374236,192.168.100.113,37476,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113721.474177,192.168.100.113,123,37.157.198.150,123,udp,-,0.004987,48.0,48.0,1,1,SF,,Scan2,1
1533113783.934092,192.168.100.113,37476,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113800.574132,192.168.100.113,37476,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113813.188941,192.168.100.113,46660,178.128.185.250,50,tcp,-,3.145207,0.0,0.0,3,0,S0,,Scan2,1
1533113820.414085,192.168.100.113,46660,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113768.474159,192.168.100.113,123,81.2.254.224,123,udp,-,0.005486,48.0,48.0,1,1,SF,,Scan2,1
1533113828.734343,192.168.100.113,46660,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113777.474281,192.168.100.113,123,147.231.100.5,123,udp,-,0.00174,48.0,48.0,1,1,SF,,Scan2,1
1533113789.474197,192.168.100.113,123,80.79.25.111,123,udp,-,0.002488,48.0,48.0,1,1,SF,,Scan2,1
1533113845.374117,192.168.100.113,46660,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113848.219494,192.168.100.113,37480,128.185.250.50,50,tcp,-,3.154697,0.0,0.0,3,0,S0,,Scan2,1
1533113855.454117,192.168.100.113,37480,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113807.47419,192.168.100.113,123,147.251.48.140,123,udp,-,0.005241,48.0,48.0,1,1,SF,,Scan2,1
1533113863.934283,192.168.100.113,37480,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113880.574317,192.168.100.113,37480,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113893.250328,192.168.100.113,46664,178.128.185.250,50,tcp,-,3.083993,0.0,0.0,3,0,S0,,Scan2,1
1533113841.474336,192.168.100.113,123,147.231.100.5,123,udp,-,0.001483,48.0,48.0,1,1,SF,,Scan2,1
1533113900.414249,192.168.100.113,46664,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113849.474274,192.168.100.113,123,37.157.198.150,123,udp,-,0.005002,48.0,48.0,1,1,SF,,Scan2,1
1533113850.4742,192.168.100.113,123,31.31.74.35,123,udp,-,0.004996,48.0,48.0,1,1,SF,,Scan2,1
1533113908.734261,192.168.100.113,46664,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113925.374283,192.168.100.113,46664,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113928.251143,192.168.100.113,37484,128.185.250.50,50,tcp,-,3.12297,0.0,0.0,3,0,S0,,Scan2,1
1533113935.454038,192.168.100.113,37484,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113943.93421,192.168.100.113,37484,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113897.474423,192.168.100.113,123,81.2.254.224,123,udp,-,0.006245,48.0,48.0,1,1,SF,,Scan2,1
1533113960.574236,192.168.100.113,37484,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113906.474297,192.168.100.113,123,147.231.100.5,123,udp,-,0.001497,48.0,48.0,1,1,SF,,Scan2,1
1533113973.255008,192.168.100.113,46668,178.128.185.250,50,tcp,-,3.1592,0.0,0.0,3,0,S0,,Scan2,1
1533113980.494134,192.168.100.113,46668,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113988.734192,192.168.100.113,46668,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114005.374211,192.168.100.113,46668,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114008.285553,192.168.100.113,37488,128.185.250.50,50,tcp,-,3.088491,0.0,0.0,3,0,S0,,Scan2,1
1533114015.454221,192.168.100.113,37488,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114023.934141,192.168.100.113,37488,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533113973.474133,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48.0,48.0,1,1,SF,,Scan2,1
1533113979.474216,192.168.100.113,123,37.157.198.150,123,udp,-,0.004995,48.0,48.0,1,1,SF,,Scan2,1
1533113983.474188,192.168.100.113,123,31.31.74.35,123,udp,-,0.004746,48.0,48.0,1,1,SF,,Scan2,1
1533114040.574167,192.168.100.113,37488,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114053.316404,192.168.100.113,46672,178.128.185.250,50,tcp,-,3.097734,0.0,0.0,3,0,S0,,Scan2,1
1533114060.494067,192.168.100.113,46672,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114068.734124,192.168.100.113,46672,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114085.374142,192.168.100.113,46672,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114031.474346,192.168.100.113,123,81.2.254.224,123,udp,-,0.005245,48.0,48.0,1,1,SF,,Scan2,1
1533114088.334206,192.168.100.113,37492,128.185.250.50,50,tcp,-,3.119973,0.0,0.0,3,0,S0,,Scan2,1
1533114037.474178,192.168.100.113,123,147.231.100.5,123,udp,-,0.001748,48.0,48.0,1,1,SF,,Scan2,1
1533114095.534107,192.168.100.113,37492,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114103.934072,192.168.100.113,37492,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114059.474146,192.168.100.113,123,80.79.25.111,123,udp,-,0.002498,48.0,48.0,1,1,SF,,Scan2,1
1533114064.474299,192.168.100.113,123,147.251.48.140,123,udp,-,0.004996,48.0,48.0,1,1,SF,,Scan2,1
1533114120.574093,192.168.100.113,37492,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114133.365056,192.168.100.113,46676,178.128.185.250,50,tcp,-,3.129218,0.0,0.0,3,0,S0,,Scan2,1
1533114140.5742,192.168.100.113,46676,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114148.734304,192.168.100.113,46676,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114102.474155,192.168.100.113,123,147.231.100.5,123,udp,-,0.001745,48.0,48.0,1,1,SF,,Scan2,1
1533114108.474235,192.168.100.113,123,37.157.198.150,123,udp,-,0.004745,48.0,48.0,1,1,SF,,Scan2,1
1533114165.374078,192.168.100.113,46676,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114168.395606,192.168.100.113,37496,128.185.250.50,50,tcp,-,3.138461,0.0,0.0,3,0,S0,,Scan2,1
1533114113.474137,192.168.100.113,123,31.31.74.35,123,udp,-,0.007745,48.0,48.0,1,1,SF,,Scan2,1
1533114175.614241,192.168.100.113,37496,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114183.93427,192.168.100.113,37496,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114200.574276,192.168.100.113,37496,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114213.426472,192.168.100.113,46680,178.128.185.250,50,tcp,-,3.14769,0.0,0.0,3,0,S0,,Scan2,1
1533114165.474269,192.168.100.113,123,81.2.254.224,123,udp,-,0.010742,48.0,48.0,1,1,SF,,Scan2,1
1533114220.654088,192.168.100.113,46680,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114168.47406,192.168.100.113,123,147.231.100.5,123,udp,-,0.001747,48.0,48.0,1,1,SF,,Scan2,1
1533114228.734252,192.168.100.113,46680,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114245.374268,192.168.100.113,46680,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114248.457019,192.168.100.113,37500,128.185.250.50,50,tcp,-,3.157198,0.0,0.0,3,0,S0,,Scan2,1
1533114255.694137,192.168.100.113,37500,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114263.934453,192.168.100.113,37500,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114280.574207,192.168.100.113,37500,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114234.474234,192.168.100.113,123,147.231.100.5,123,udp,-,0.001731,48.0,48.0,1,1,SF,,Scan2,1
1533114237.474277,192.168.100.113,123,37.157.198.150,123,udp,-,0.004977,48.0,48.0,1,1,SF,,Scan2,1
1533114293.487868,192.168.100.113,46684,178.128.185.250,50,tcp,-,3.086243,0.0,0.0,3,0,S0,,Scan2,1
1533114245.474218,192.168.100.113,123,31.31.74.35,123,udp,-,0.004729,48.0,48.0,1,1,SF,,Scan2,1
1533114300.654282,192.168.100.113,46684,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114308.734165,192.168.100.113,46684,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114325.374197,192.168.100.113,46684,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114328.515415,192.168.100.113,37504,128.185.250.50,50,tcp,-,3.098733,0.0,0.0,3,0,S0,,Scan2,1
1533114335.694057,192.168.100.113,37504,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114343.934132,192.168.100.113,37504,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114297.474348,192.168.100.113,123,81.2.254.224,123,udp,-,0.005478,48.0,48.0,1,1,SF,,Scan2,1
1533114298.474278,192.168.100.113,123,147.231.100.5,123,udp,-,0.00173,48.0,48.0,1,1,SF,,Scan2,1
1533114360.574141,192.168.100.113,37504,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114373.546502,192.168.100.113,46688,178.128.185.250,50,tcp,-,3.107723,0.0,0.0,3,0,S0,,Scan2,1
1533114322.474343,192.168.100.113,123,80.79.25.111,123,udp,-,0.002244,48.0,48.0,1,1,SF,,Scan2,1
1533114380.73415,192.168.100.113,46688,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114331.474231,192.168.100.113,123,147.251.48.140,123,udp,-,0.005228,48.0,48.0,1,1,SF,,Scan2,1
1533114389.374231,192.168.100.113,46688,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114406.014254,192.168.100.113,46688,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114408.576795,192.168.100.113,37508,128.185.250.50,50,tcp,-,3.117472,0.0,0.0,3,0,S0,,Scan2,1
1533114415.774196,192.168.100.113,37508,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114363.474248,192.168.100.113,123,147.231.100.5,123,udp,-,0.001484,48.0,48.0,1,1,SF,,Scan2,1
1533114423.934291,192.168.100.113,37508,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114372.474361,192.168.100.113,123,37.157.198.150,123,udp,-,0.004741,48.0,48.0,1,1,SF,,Scan2,1
1533114378.474196,192.168.100.113,123,31.31.74.35,123,udp,-,0.004739,48.0,48.0,1,1,SF,,Scan2,1
1533114440.574321,192.168.100.113,37508,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114453.607896,192.168.100.113,46692,178.128.185.250,50,tcp,-,3.126214,0.0,0.0,3,0,S0,,Scan2,1
1533114460.814286,192.168.100.113,46692,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114469.374159,192.168.100.113,46692,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114425.474165,192.168.100.113,123,81.2.254.224,123,udp,-,0.005496,48.0,48.0,1,1,SF,,Scan2,1
1533114427.474276,192.168.100.113,123,147.231.100.5,123,udp,-,0.001498,48.0,48.0,1,1,SF,,Scan2,1
1533114486.014183,192.168.100.113,46692,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114488.635939,192.168.100.113,37512,128.185.250.50,50,tcp,-,3.138214,0.0,0.0,3,0,S0,,Scan2,1
1533114495.854079,192.168.100.113,37512,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114503.934219,192.168.100.113,37512,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114520.574243,192.168.100.113,37512,128.185.250.50,50,tcp,-,,,,1,0,S0,,Scan2,1
1533114533.667034,192.168.100.113,46696,178.128.185.250,50,tcp,-,3.147208,0.0,0.0,3,0,S0,,Scan2,1
1533114540.89417,192.168.100.113,46696,178.128.185.250,50,tcp,-,,,,1,0,S0,,Scan2,1
